MF,MF_grad,r_snow,r_ice,precip_grad,precip_corr,T0,lapse_rate
5.0533721674442775,-0.006922675519179881,0.011204503518246615,0.01477588488680499,0.001427617226421364,1.7033887851472402,0.13170935552392984,-0.0020551656420783274
5.008065090803545,-0.006982112976031584,0.01200478016723467,0.015335275458431866,0.001329818680595212,1.7806519326606673,0.041099350807967436,-0.002279332141447363
4.649947743607313,-0.006381318831041582,0.011643774548100306,0.01623418012448787,0.0009797710132670796,2.0097528464402146,0.021140325462618563,-0.002279758028611919
5.249584755317608,-0.007114821311605772,0.011461320464224097,0.01408596175930206,0.0007222362894174616,2.3028902192955947,0.065233675126598,-0.0021368569204725262
5.21401097908507,-0.007049876844849141,0.01166047662682398,0.014013528546307557,0.0012611949036977746,1.8379284167463623,0.08378590589972368,-0.0021573683057655407
5.340526414236979,-0.0072536346007671245,0.010902412885629995,0.013833093735078923,0.0012675029765904246,1.8002649852142887,0.2687930947167726,-0.0019005193190083703
5.7127165000813305,-0.007895707336506788,0.011100291646543432,0.012821548137364514,0.0011460583902939787,1.86604353304444,0.1456952493272508,-0.002040939576541116
5.691611723702252,-0.007865941309610923,0.011573852783531683,0.013220711463013401,0.001002312062425744,2.0333450880823785,0.020620195016387562,-0.002184481071954096
5.757950968613802,-0.008023494080595127,0.01155042296536878,0.011796153326661705,0.0011491683678316437,1.8362931687425514,0.12075372080653238,-0.002121019926409314
5.696988624529935,-0.0076298193695563355,0.01088844850762947,0.012225690681052066,0.0009192424683753355,2.1202769934301173,0.23330083832109233,-0.0018432542604663884
5.462441355167336,-0.007453615767844715,0.011419419363447505,0.013393617980652568,0.0006768007708543103,2.257678993815175,0.009823941019160582,-0.0023120540524440535
5.311379405076729,-0.007113342002891621,0.011307934506020356,0.01381403901920044,0.0009737134460244539,2.0781674094664466,0.0994422219229336,-0.0020610648227042585
5.692279900240882,-0.007797497796330864,0.01177775234750288,0.012460302537993195,0.0011418222682105827,1.9171909170977097,0.043176175577806786,-0.0021920749002640755
5.086761591121592,-0.006963016635516108,0.011309118231720724,0.0149577399349113,0.000832728723039988,2.1256024545497967,0.06333903341225622,-0.0022298511469493187
